22.324,-0.00014709,16.649,-15.171,3.8432,0
22.574,-0.00021526,16.81,-15.362,3.8431,0
22.824,-0.00028412,16.971,-15.553,3.843,0
23.074,-0.00035359,17.132,-15.745,3.843,0
23.324,-0.0004236,17.293,-15.936,3.8428,0
23.574,-0.00049408,17.454,-16.127,3.8427,0
23.824,-0.00056497,17.615,-16.318,3.8426,0
24.074,-0.0006362,17.775,-16.51,3.8424,0
24.324,-0.00070772,17.936,-16.701,3.8422,0
24.574,-0.0007795,18.097,-16.892,3.8421,0
24.824,-0.00085149,18.258,-17.084,3.8418,0
25.074,-0.00092364,18.419,-17.275,3.8416,0
25.324,-0.00099593,18.58,-17.466,3.8414,0
25.574,-0.0010683,18.741,-17.658,3.8411,0
25.824,-0.0011408,18.902,-17.849,3.8408,0
26.074,-0.0012134,19.062,-18.041,3.8405,0
26.324,-0.001286,19.223,-18.232,3.8402,0
26.574,-0.0013586,19.384,-18.424,3.8398,0
26.824,-0.0014313,19.545,-18.615,3.8395,0
27.074,-0.0015039,19.705,-18.807,3.8391,0
27.324,-0.0015766,19.866,-18.998,3.8387,0
27.574,-0.0016493,20.026,-19.19,3.8383,0
27.824,-0.0017221,20.187,-19.382,3.8379,0
28.074,-0.0017948,20.347,-19.574,3.8374,0
28.324,-0.0018676,20.507,-19.765,3.837,0
28.574,-0.0019403,20.668,-19.957,3.8365,0
28.824,-0.0020132,20.828,-20.149,3.836,0
29.074,-0.002086,20.988,-20.341,3.8354,0
29.324,-0.002159,21.148,-20.533,3.8349,0
29.574,-0.0022319,21.308,-20.725,3.8343,0
29.824,-0.002305,21.468,-20.918,3.8338,0
30.074,-0.0023782,21.628,-21.11,3.8332,0
30.324,-0.0024515,21.787,-21.302,3.8326,0
30.574,-0.0025249,21.947,-21.495,3.8319,0
30.824,-0.0025985,22.107,-21.687,3.8313,0
31.074,-0.0026723,22.266,-21.88,3.8306,0
31.324,-0.0027462,22.425,-22.072,3.8299,0
31.574,-0.0028203,22.584,-22.265,3.8292,0
31.824,-0.0028946,22.743,-22.458,3.8285,0
32.074,-0.0029692,22.902,-22.651,3.8278,0
32.324,-0.003044,23.061,-22.844,3.827,0
32.574,-0.0031191,23.22,-23.037,3.8262,0
32.824,-0.0031945,23.379,-23.231,3.8254,0
33.074,-0.0032702,23.537,-23.424,3.8246,0
33.324,-0.0033462,23.695,-23.617,3.8238,0
33.574,-0.0034225,23.854,-23.811,3.8229,0
33.824,-0.0034992,24.012,-24.005,3.822,0
34.074,-0.0035763,24.169,-24.199,3.8211,0
34.324,-0.0036537,24.327,-24.393,3.8202,0
34.574,-0.0037316,24.485,-24.587,3.8193,0
34.824,-0.0038098,24.642,-24.781,3.8183,0
35.074,-0.0038885,24.799,-24.976,3.8174,0
35.325,-0.0039676,24.956,-25.17,3.8164,0
35.575,-0.0040472,25.113,-25.365,3.8154,0
35.825,-0.0041273,25.27,-25.56,3.8143,0
36.075,-0.0042078,25.427,-25.755,3.8133,0
36.325,-0.0042888,25.583,-25.95,3.8122,0
36.575,-0.0043704,25.739,-26.145,3.8111,0
36.825,-0.0044524,25.895,-26.341,3.81,0
37.075,-0.004535,26.051,-26.536,3.8089,0
37.325,-0.0046181,26.206,-26.732,3.8077,0
37.575,-0.0047018,26.362,-26.928,3.8065,0
37.825,-0.004786,26.517,-27.124,3.8053,0
38.075,-0.0048708,26.672,-27.321,3.8041,0
38.326,-0.0049561,26.827,-27.517,3.8029,0
38.576,-0.0050421,26.981,-27.714,3.8016,0
38.826,-0.0051286,27.135,-27.911,3.8003,0
39.076,-0.0052157,27.289,-28.108,3.799,0
39.326,-0.0053035,27.443,-28.305,3.7977,0
39.576,-0.0053918,27.597,-28.503,3.7964,0
39.827,-0.0054808,27.75,-28.7,3.795,0
40.077,-0.0055704,27.903,-28.898,3.7936,0
40.327,-0.0056606,28.056,-29.097,3.7922,0
40.577,-0.0057514,28.208,-29.295,3.7907,0
40.827,-0.0058429,28.36,-29.494,3.7893,0
41.078,-0.0059351,28.512,-29.692,3.7878,0
41.328,-0.0060279,28.664,-29.891,3.7863,0
41.578,-0.0061214,28.816,-30.091,3.7847,0
41.829,-0.0062155,28.967,-30.29,3.7832,0
42.079,-0.0063103,29.117,-30.49,3.7816,0
42.329,-0.0064058,29.268,-30.69,3.78,0
42.58,-0.006502,29.418,-30.891,3.7784,0
42.83,-0.0065989,29.568,-31.091,3.7767,0
43.08,-0.0066964,29.718,-31.292,3.7751,0
43.331,-0.0067947,29.867,-31.493,3.7734,0
43.581,-0.0068937,30.016,-31.694,3.7716,0
43.832,-0.0069933,30.165,-31.896,3.7699,0
44.082,-0.0070937,30.313,-32.098,3.7681,0
44.333,-0.0071948,30.461,-32.3,3.7663,0
44.584,-0.0072967,30.608,-32.503,3.7645,0
44.834,-0.0073992,30.756,-32.705,3.7626,0
45.085,-0.0075025,30.903,-32.908,3.7607,0
45.335,-0.0076065,31.049,-33.112,3.7588,0
45.586,-0.0077113,31.195,-33.316,3.7569,0
45.837,-0.0078169,31.341,-33.52,3.7549,0
46.088,-0.0079231,31.487,-33.724,3.7529,0
46.339,-0.0080302,31.632,-33.929,3.7509,0
46.589,-0.008138,31.776,-34.134,3.7489,0
46.84,-0.0082466,31.921,-34.339,3.7468,0
47.091,-0.0083559,32.064,-34.544,3.7447,0
47.342,-0.008466,32.208,-34.75,3.7426,0
47.593,-0.0086068,32.351,-34.957,3.7404,0
47.845,-0.0088072,32.494,-35.164,3.7382,0
48.096,-0.0089102,32.636,-35.371,3.736,0
48.348,-0.0090311,32.778,-35.579,3.7337,0
48.6,-0.0091286,32.92,-35.787,3.7314,0
48.852,-0.0092312,33.061,-35.995,3.7291,0
49.104,-0.0093335,33.202,-36.204,3.7267,0
49.356,-0.0094359,33.343,-36.414,3.7243,0
49.609,-0.0095383,33.483,-36.624,3.7219,0
49.862,-0.0096407,33.623,-36.835,3.7195,0
50.115,-0.0097423,33.763,-37.046,3.717,0
50.368,-0.0098428,33.902,-37.257,3.7145,0
50.621,-0.009942,34.04,-37.469,3.712,0
50.874,-0.01004,34.179,-37.681,3.7095,0
51.128,-0.010137,34.317,-37.894,3.7069,0
51.382,-0.010233,34.454,-38.107,3.7043,0
51.635,-0.010329,34.591,-38.321,3.7017,0
51.889,-0.010424,34.728,-38.535,3.699,0
52.143,-0.010518,34.864,-38.75,3.6964,0
52.398,-0.010613,34.999,-38.965,3.6937,0
52.652,-0.010707,35.135,-39.18,3.691,0
52.907,-0.010801,35.269,-39.396,3.6882,0
53.161,-0.010894,35.404,-39.612,3.6854,0
53.416,-0.010987,35.537,-39.829,3.6826,0
53.671,-0.011081,35.67,-40.046,3.6798,0
53.925,-0.011176,35.803,-40.264,3.677,0
54.18,-0.011271,35.935,-40.482,3.6741,0
54.435,-0.011368,36.066,-40.701,3.6712,0
54.69,-0.011465,36.197,-40.919,3.6683,0
54.946,-0.011564,36.328,-41.139,3.6653,0
55.201,-0.011663,36.457,-41.359,3.6623,0
55.456,-0.011764,36.587,-41.579,3.6593,0
55.711,-0.011865,36.715,-41.799,3.6563,0
55.967,-0.011968,36.843,-42.02,3.6532,0
56.222,-0.01207,36.97,-42.242,3.6502,0
56.478,-0.012174,37.097,-42.464,3.6471,0
56.733,-0.012278,37.223,-42.686,3.6439,0
56.989,-0.012383,37.348,-42.909,3.6408,0
57.244,-0.012489,37.472,-43.132,3.6376,0
57.5,-0.012596,37.596,-43.355,3.6343,0
57.755,-0.012704,37.719,-43.579,3.6311,0
58.01,-0.012814,37.842,-43.803,3.6278,0
58.266,-0.012926,37.963,-44.028,3.6245,0
58.521,-0.013039,38.084,-44.253,3.6212,0
58.777,-0.013154,38.204,-44.479,3.6178,0
59.032,-0.01327,38.324,-44.704,3.6144,0
59.287,-0.013388,38.442,-44.93,3.611,0
59.543,-0.013508,38.56,-45.157,3.6076,0
59.798,-0.013628,38.677,-45.384,3.6041,0
60.053,-0.01375,38.793,-45.611,3.6006,0
60.308,-0.013874,38.908,-45.839,3.5971,0
60.563,-0.013999,39.022,-46.067,3.5935,0
60.818,-0.014125,39.135,-46.295,3.5899,0
61.073,-0.014253,39.248,-46.524,3.5863,0
61.328,-0.014383,39.36,-46.753,3.5826,0
61.583,-0.014514,39.47,-46.982,3.5789,0
61.837,-0.014647,39.58,-47.212,3.5752,0
62.092,-0.014782,39.689,-47.442,3.5714,0
62.346,-0.014918,39.797,-47.672,3.5676,0
62.6,-0.015056,39.904,-47.903,3.5638,0
62.854,-0.015196,40.01,-48.134,3.5599,0
63.108,-0.015337,40.114,-48.365,3.556,0
63.362,-0.015481,40.218,-48.597,3.5521,0
63.616,-0.015625,40.321,-48.829,3.5481,0
